order_id,customer_id,store_id,order_ts,status
O0001329,C000426,S010,2025-12-26 08:40:18,SHIPPED
O0001330,C000619,S004,2025-12-25 13:04:18,CANCELLED
O0001331,C000347,S003,2025-12-28 19:06:18,PLACED
O0001332,C000333,S005,2025-12-21 22:43:18,DELIVERED
O0001333,C000499,S003,2025-12-25 17:22:18,PLACED
O0001334,C000032,S002,2025-12-25 05:05:18,DELIVERED
O0001335,C000199,S009,2025-12-25 17:33:18,SHIPPED
O0001336,C000500,S003,2025-12-26 10:03:18,SHIPPED
O0001337,C000749,S007,2025-12-21 20:49:18,DELIVERED
O0001338,C000226,S001,2025-12-26 14:01:18,PLACED
O0001339,C000799,S005,2025-12-26 10:12:18,CANCELLED
O0001340,C000479,S006,2025-12-26 02:35:18,SHIPPED
O0001341,C000414,S006,2025-12-22 23:06:18,PLACED
O0001342,C000256,S010,2025-12-22 17:02:18,DELIVERED
O0001343,C000617,S001,2025-12-24 10:32:18,DELIVERED
O0001344,C000424,S008,2025-12-23 11:12:18,DELIVERED
O0001345,C000275,S008,2025-12-22 13:21:18,SHIPPED
O0001346,C000776,S003,2025-12-26 21:17:18,DELIVERED
O0001347,C000105,S002,2025-12-28 17:25:18,DELIVERED
O0001348,C000543,S002,2025-12-22 03:15:18,DELIVERED
O0001349,C000734,S009,2025-12-27 06:38:18,DELIVERED
O0001350,C000227,S005,2025-12-26 10:38:18,DELIVERED
O0001351,C000364,S009,2025-12-21 23:40:18,PLACED
O0001352,C000647,S009,2025-12-28 07:44:18,PLACED
O0001353,C000564,S009,2025-12-22 05:33:18,DELIVERED
O0001354,C000082,S005,2025-12-21 23:25:18,DELIVERED
O0001355,C000423,S004,2025-12-25 21:01:18,DELIVERED
O0001356,C000314,S009,2025-12-24 02:36:18,PLACED
O0001357,C000354,S010,2025-12-25 17:54:18,PLACED
O0001358,C000684,S006,2025-12-24 21:35:18,SHIPPED
O0001359,C000656,S009,2025-12-26 18:13:18,SHIPPED
O0001360,C000179,S010,2025-12-27 12:29:18,PLACED
O0001361,C000612,S006,2025-12-25 20:44:18,PLACED
O0001362,C000599,S008,2025-12-28 03:21:18,PLACED
O0001363,C000509,S009,2025-12-24 09:05:18,SHIPPED
O0001364,C000438,S009,2025-12-24 10:39:18,DELIVERED
O0001365,C000314,S002,2025-12-21 20:49:18,SHIPPED
O0001366,C000159,S003,2025-12-23 17:52:18,DELIVERED
O0001367,C000292,S005,2025-12-24 10:38:18,PLACED
O0001368,C000312,S002,2025-12-23 06:51:18,DELIVERED
O0001369,C000431,S007,2025-12-26 04:39:18,DELIVERED
O0001370,C000567,S010,2025-12-21 21:54:18,SHIPPED
O0001371,C000730,S007,2025-12-25 16:20:18,PLACED
O0001372,C000119,S002,2025-12-22 07:32:18,PLACED
O0001373,C000782,S003,2025-12-26 01:02:18,SHIPPED
O0001374,C000506,S003,2025-12-22 20:13:18,DELIVERED
O0001375,C000685,S006,2025-12-28 18:45:18,DELIVERED
O0001376,C000274,S009,2025-12-24 20:33:18,PLACED
O0001377,C000800,S005,2025-12-24 01:20:18,DELIVERED
O0001378,C000002,S001,2025-12-26 03:03:18,PLACED
O0001379,C000510,S006,2025-12-26 18:59:18,CANCELLED
O0001380,C000411,S007,2025-12-21 22:03:18,DELIVERED
O0001381,C000097,S004,2025-12-28 07:13:18,DELIVERED
O0001382,C000573,S007,2025-12-22 11:22:18,DELIVERED
O0001383,C000757,S002,2025-12-23 21:45:18,PLACED
O0001384,C000642,S002,2025-12-24 18:20:18,DELIVERED
O0001385,C000453,S009,2025-12-26 16:43:18,DELIVERED
O0001386,C000318,S004,2025-12-28 06:05:18,SHIPPED
O0001387,C000745,S010,2025-12-22 05:05:18,DELIVERED
O0001388,C000786,S005,2025-12-25 21:43:18,SHIPPED
O0001389,C000787,S006,2025-12-22 11:29:18,SHIPPED
O0001390,C000338,S009,2025-12-24 22:44:18,DELIVERED
O0001391,C000244,S003,2025-12-24 08:55:18,DELIVERED
O0001392,C000427,S001,2025-12-22 19:07:18,SHIPPED
O0001393,C000606,S005,2025-12-26 11:25:18,PLACED
O0001394,C000616,S003,2025-12-24 22:23:18,DELIVERED
O0001395,C000121,S010,2025-12-28 18:02:18,DELIVERED
O0001396,C000094,S008,2025-12-26 21:06:18,PLACED
O0001397,C000522,S008,2025-12-23 16:10:18,DELIVERED
O0001398,C000362,S007,2025-12-26 09:24:18,CANCELLED
O0001399,C000150,S010,2025-12-25 04:26:18,PLACED
O0001400,C000511,S005,2025-12-27 16:38:18,PLACED
O0001401,C000101,S009,2025-12-24 17:49:18,DELIVERED
O0001402,C000432,S008,2025-12-25 14:03:18,SHIPPED
O0001403,C000122,S003,2025-12-27 13:31:18,DELIVERED
O0001404,C000644,S010,2025-12-22 06:16:18,SHIPPED
O0001405,C000375,S007,2025-12-22 19:13:18,DELIVERED
O0001406,C000696,S002,2025-12-26 08:58:18,DELIVERED
O0001407,C000438,S006,2025-12-23 22:46:18,SHIPPED
O0001408,C000481,S002,2025-12-23 15:09:18,DELIVERED
O0001409,C000485,S004,2025-12-24 04:21:18,DELIVERED
O0001410,C000640,S010,2025-12-27 08:52:18,DELIVERED
O0001411,C000126,S010,2025-12-22 04:39:18,PLACED
O0001412,C000518,S003,2025-12-22 11:57:18,DELIVERED
O0001413,C000244,S007,2025-12-24 16:26:18,PLACED
O0001414,C000487,S008,2025-12-26 23:11:18,SHIPPED
O0001415,C000669,S010,2025-12-22 05:06:18,SHIPPED
O0001416,C000261,S009,2025-12-23 09:09:18,SHIPPED
O0001417,C000109,S001,2025-12-25 08:52:18,DELIVERED
O0001418,C000463,S009,2025-12-26 22:18:18,DELIVERED
O0001419,C000335,S005,2025-12-22 18:45:18,SHIPPED
O0001420,C000430,S004,2025-12-28 02:48:18,PLACED
O0001421,C000519,S009,2025-12-25 07:44:18,DELIVERED
O0001422,C000264,S008,2025-12-28 18:08:18,SHIPPED
O0001423,C000030,S009,2025-12-24 08:16:18,DELIVERED
O0001424,C000035,S001,2025-12-27 17:46:18,DELIVERED
O0001425,C000312,S007,2025-12-27 05:29:18,PLACED
O0001426,C000652,S007,2025-12-27 08:02:18,PLACED
O0001427,C000432,S007,2025-12-28 18:00:18,PLACED
O0001428,C000749,S002,2025-12-23 04:57:18,PLACED
O0001429,C000036,S009,2025-12-25 18:42:18,SHIPPED
O0001430,C000354,S001,2025-12-22 13:56:18,SHIPPED
O0001431,C000409,S008,2025-12-27 02:38:18,DELIVERED
O0001432,C000487,S010,2025-12-24 03:33:18,DELIVERED
O0001433,C000463,S007,2025-12-28 05:11:18,CANCELLED
O0001434,C000376,S008,2025-12-23 05:59:18,PLACED
O0001435,C000173,S007,2025-12-28 14:19:18,DELIVERED
O0001436,C000749,S009,2025-12-26 10:54:18,DELIVERED
O0001437,C000198,S004,2025-12-21 22:02:18,DELIVERED
O0001438,C000715,S004,2025-12-28 08:50:18,DELIVERED
O0001439,C000684,S006,2025-12-26 12:33:18,DELIVERED
O0001440,C000711,S001,2025-12-27 00:09:18,DELIVERED
O0001441,C000792,S004,2025-12-27 03:06:18,SHIPPED
O0001442,C000494,S009,2025-12-26 21:15:18,DELIVERED
O0001443,C000692,S008,2025-12-24 10:26:18,DELIVERED
O0001444,C000388,S006,2025-12-28 19:25:18,DELIVERED
O0001445,C000723,S003,2025-12-22 08:23:18,SHIPPED
O0001446,C000316,S006,2025-12-26 02:40:18,DELIVERED
O0001447,C000546,S005,2025-12-24 11:40:18,PLACED
O0001448,C000427,S001,2025-12-28 16:04:18,SHIPPED
O0001449,C000714,S007,2025-12-28 08:57:18,SHIPPED
O0001450,C000791,S008,2025-12-25 11:24:18,SHIPPED
O0001451,C000653,S004,2025-12-27 15:52:18,PLACED
O0001452,C000514,S008,2025-12-25 11:50:18,PLACED
O0001453,C000657,S006,2025-12-23 02:42:18,DELIVERED
O0001454,C000251,S009,2025-12-28 07:03:18,SHIPPED
O0001455,C000677,S004,2025-12-22 15:32:18,SHIPPED
O0001456,C000591,S004,2025-12-24 06:44:18,DELIVERED
O0001457,C000132,S009,2025-12-25 03:05:18,DELIVERED
O0001458,C000558,S004,2025-12-26 07:06:18,PLACED
O0001459,C000706,S004,2025-12-25 02:52:18,SHIPPED
O0001460,C000565,S007,2025-12-28 05:52:18,SHIPPED
O0001461,C000476,S007,2025-12-22 20:32:18,DELIVERED
O0001462,C000075,S003,2025-12-21 22:46:18,DELIVERED
O0001463,C000798,S003,2025-12-23 08:57:18,PLACED
O0001464,C000376,S002,2025-12-26 21:22:18,DELIVERED
O0001465,C000633,S010,2025-12-23 23:52:18,DELIVERED
O0001466,C000764,S010,2025-12-23 02:22:18,CANCELLED
O0001467,C000310,S005,2025-12-25 11:25:18,CANCELLED
O0001468,C000703,S006,2025-12-25 10:01:18,PLACED
O0001469,C000752,S009,2025-12-22 15:41:18,DELIVERED
O0001470,C000627,S002,2025-12-22 01:49:18,PLACED
O0001471,C000472,S006,2025-12-25 11:14:18,DELIVERED
O0001472,C000043,S010,2025-12-21 23:29:18,SHIPPED
O0001473,C000663,S001,2025-12-28 08:16:18,DELIVERED
O0001474,C000053,S009,2025-12-26 16:04:18,CANCELLED
O0001475,C000049,S009,2025-12-23 16:19:18,DELIVERED
O0001476,C000420,S010,2025-12-25 09:02:18,PLACED
O0001477,C000520,S004,2025-12-25 04:57:18,PLACED
O0001478,C000409,S006,2025-12-28 10:14:18,PLACED
O0001479,C000678,S006,2025-12-22 18:13:18,DELIVERED
O0001480,C000345,S001,2025-12-23 21:47:18,DELIVERED
O0001481,C000344,S009,2025-12-23 21:54:18,DELIVERED
O0001482,C000507,S010,2025-12-24 11:06:18,PLACED
O0001483,C000640,S010,2025-12-23 14:02:18,PLACED
O0001484,C000318,S003,2025-12-23 09:18:18,DELIVERED
O0001485,C000609,S006,2025-12-26 09:15:18,SHIPPED
O0001486,C000391,S005,2025-12-26 20:39:18,CANCELLED
O0001487,C000380,S004,2025-12-27 04:27:18,PLACED
O0001488,C000771,S002,2025-12-24 12:31:18,DELIVERED
O0001489,C000070,S003,2025-12-25 13:30:18,PLACED
O0001490,C000209,S004,2025-12-25 12:46:18,DELIVERED
O0001491,C000461,S010,2025-12-27 17:36:18,DELIVERED
O0001492,C000016,S003,2025-12-23 19:39:18,SHIPPED
O0001493,C000762,S007,2025-12-26 09:34:18,SHIPPED
O0001494,C000373,S010,2025-12-22 06:16:18,DELIVERED
O0001495,C000571,S001,2025-12-25 11:54:18,CANCELLED
O0001496,C000620,S007,2025-12-22 12:58:18,DELIVERED
O0001497,C000755,S007,2025-12-27 10:12:18,DELIVERED
O0001498,C000089,S009,2025-12-25 14:28:18,DELIVERED
O0001499,C000207,S010,2025-12-28 01:25:18,SHIPPED
O0001500,C000010,S009,2025-12-27 19:56:18,DELIVERED
O0001501,C000533,S004,2025-12-26 20:13:18,SHIPPED
O0001502,C000259,S007,2025-12-27 10:22:18,DELIVERED
O0001503,C000340,S008,2025-12-25 06:52:18,PLACED
O0001504,C000633,S008,2025-12-22 02:47:18,DELIVERED
O0001505,C000795,S002,2025-12-23 03:37:18,DELIVERED
O0001506,C000574,S006,2025-12-28 01:39:18,DELIVERED
O0001507,C000739,S009,2025-12-21 21:11:18,SHIPPED
O0001508,C000767,S003,2025-12-24 01:29:18,PLACED
O0001509,C000649,S010,2025-12-26 20:41:18,PLACED
O0001510,C000552,S008,2025-12-26 11:40:18,SHIPPED
O0001511,C000183,S008,2025-12-28 14:55:18,PLACED
O0001512,C000196,S001,2025-12-25 11:44:18,SHIPPED
O0001513,C000252,S008,2025-12-23 15:45:18,DELIVERED
O0001514,C000128,S007,2025-12-23 01:14:18,PLACED
O0001515,C000723,S010,2025-12-27 22:26:18,DELIVERED
O0001516,C000286,S004,2025-12-28 19:05:18,SHIPPED
O0001517,C000298,S006,2025-12-25 18:47:18,DELIVERED
O0001518,C000309,S003,2025-12-28 14:17:18,SHIPPED
O0001519,C000523,S001,2025-12-27 18:32:18,DELIVERED
O0001520,C000655,S005,2025-12-27 03:03:18,PLACED
O0001521,C000041,S003,2025-12-25 10:26:18,DELIVERED
O0001522,C000721,S005,2025-12-28 00:25:18,DELIVERED
O0001523,C000248,S006,2025-12-24 21:46:18,DELIVERED
O0001524,C000579,S002,2025-12-23 06:16:18,PLACED
O0001525,C000198,S004,2025-12-23 09:41:18,DELIVERED
O0001526,C000595,S002,2025-12-23 17:40:18,SHIPPED
O0001527,C000247,S006,2025-12-25 20:57:18,DELIVERED
O0001528,C000223,S003,2025-12-25 13:06:18,PLACED
O0001529,C000795,S005,2025-12-28 18:23:18,DELIVERED
O0001530,C000338,S009,2025-12-22 00:27:18,CANCELLED
O0001531,C000525,S010,2025-12-27 16:40:18,DELIVERED
O0001532,C000646,S005,2025-12-28 07:12:18,CANCELLED
O0001533,C000399,S008,2025-12-25 18:48:18,DELIVERED
O0001534,C000230,S003,2025-12-26 13:29:18,CANCELLED
O0001535,C000148,S002,2025-12-25 16:24:18,SHIPPED
O0001536,C000611,S008,2025-12-28 07:49:18,SHIPPED
O0001537,C000741,S008,2025-12-25 20:24:18,SHIPPED
O0001538,C000298,S003,2025-12-21 23:47:18,PLACED
O0001539,C000431,S005,2025-12-24 11:15:18,PLACED
O0001540,C000799,S009,2025-12-23 11:03:18,DELIVERED
O0001541,C000094,S005,2025-12-23 01:09:18,PLACED
O0001542,C000272,S006,2025-12-21 21:55:18,PLACED
O0001543,C000189,S002,2025-12-27 22:28:18,PLACED
O0001544,C000341,S008,2025-12-28 14:03:18,PLACED
O0001545,C000079,S002,2025-12-26 10:17:18,CANCELLED
O0001546,C000541,S009,2025-12-28 17:08:18,PLACED
O0001547,C000520,S009,2025-12-23 03:41:18,DELIVERED
O0001548,C000131,S010,2025-12-22 12:23:18,DELIVERED
O0001549,C000645,S007,2025-12-25 15:42:18,PLACED
O0001550,C000775,S009,2025-12-23 04:41:18,PLACED
O0001551,C000278,S008,2025-12-27 02:36:18,SHIPPED
O0001552,C000353,S003,2025-12-22 00:40:18,PLACED
O0001553,C000661,S002,2025-12-24 17:46:18,PLACED
O0001554,C000553,S003,2025-12-26 23:10:18,DELIVERED
O0001555,C000698,S008,2025-12-23 02:09:18,DELIVERED
O0001556,C000409,S002,2025-12-23 02:01:18,SHIPPED
O0001557,C000787,S004,2025-12-28 10:27:18,SHIPPED
O0001558,C000582,S008,2025-12-26 10:38:18,DELIVERED
O0001559,C000071,S005,2025-12-28 15:28:18,SHIPPED
O0001560,C000201,S001,2025-12-22 00:06:18,DELIVERED
O0001561,C000532,S004,2025-12-24 17:27:18,SHIPPED
O0001562,C000390,S008,2025-12-28 00:36:18,DELIVERED
O0001563,C000654,S007,2025-12-23 15:25:18,DELIVERED
O0001564,C000235,S003,2025-12-27 15:56:18,PLACED
O0001565,C000291,S007,2025-12-25 14:13:18,DELIVERED
O0001566,C000047,S005,2025-12-24 04:09:18,PLACED
O0001567,C000158,S009,2025-12-23 22:40:18,DELIVERED
O0001568,C000009,S009,2025-12-25 22:14:18,DELIVERED
O0001569,C000563,S004,2025-12-22 00:31:18,DELIVERED
O0001570,C000768,S004,2025-12-28 08:31:18,DELIVERED
O0001571,C000765,S005,2025-12-23 07:55:18,DELIVERED
O0001572,C000507,S009,2025-12-26 13:12:18,SHIPPED
O0001573,C000431,S005,2025-12-27 19:37:18,DELIVERED
O0001574,C000776,S010,2025-12-28 00:49:18,DELIVERED
O0001575,C000358,S001,2025-12-25 10:28:18,PLACED
O0001576,C000719,S004,2025-12-25 18:57:18,DELIVERED
O0001577,C000350,S005,2025-12-23 08:44:18,DELIVERED
O0001578,C000035,S003,2025-12-28 16:35:18,PLACED
O0001579,C000401,S009,2025-12-25 13:57:18,DELIVERED
O0001580,C000132,S007,2025-12-23 20:10:18,SHIPPED
O0001581,C000506,S008,2025-12-27 11:35:18,DELIVERED
O0001582,C000421,S006,2025-12-27 11:54:18,SHIPPED
O0001583,C000670,S004,2025-12-26 12:17:18,DELIVERED
O0001584,C000154,S004,2025-12-25 10:43:18,SHIPPED
O0001585,C000571,S009,2025-12-28 01:07:18,PLACED
O0001586,C000028,S004,2025-12-24 02:01:18,DELIVERED
O0001587,C000549,S007,2025-12-26 21:34:18,SHIPPED
O0001588,C000611,S005,2025-12-25 16:28:18,DELIVERED
O0001589,C000433,S006,2025-12-26 14:35:18,DELIVERED
O0001590,C000785,S003,2025-12-22 17:53:18,DELIVERED
O0001591,C000209,S006,2025-12-25 07:24:18,DELIVERED
O0001592,C000082,S010,2025-12-27 09:19:18,DELIVERED
O0001593,C000352,S006,2025-12-22 21:06:18,PLACED
O0001594,C000790,S007,2025-12-24 14:52:18,PLACED
O0001595,C000722,S005,2025-12-27 22:14:18,DELIVERED
O0001596,C000235,S005,2025-12-23 19:42:18,PLACED
O0001597,C000055,S003,2025-12-22 17:18:18,CANCELLED
O0001598,C000663,S009,2025-12-27 07:51:18,SHIPPED
O0001599,C000201,S003,2025-12-25 13:20:18,PLACED
O0001600,C000037,S007,2025-12-26 20:58:18,PLACED
O0001601,C000772,S003,2025-12-23 20:35:18,SHIPPED
O0001602,C000688,S007,2025-12-23 08:01:18,PLACED
O0001603,C000054,S010,2025-12-22 03:01:18,DELIVERED
O0001604,C000505,S008,2025-12-22 19:55:18,DELIVERED
O0001605,C000355,S009,2025-12-25 08:16:18,DELIVERED
O0001606,C000558,S003,2025-12-23 19:50:18,DELIVERED
O0001607,C000012,S010,2025-12-28 15:52:18,PLACED
O0001608,C000401,S003,2025-12-24 22:59:18,DELIVERED
O0001609,C000059,S002,2025-12-25 06:38:18,DELIVERED
O0001610,C000136,S003,2025-12-26 01:57:18,SHIPPED
O0001611,C000146,S005,2025-12-28 03:23:18,PLACED
O0001612,C000668,S001,2025-12-24 13:49:18,DELIVERED
O0001613,C000791,S006,2025-12-25 04:57:18,DELIVERED
O0001614,C000762,S010,2025-12-24 15:13:18,DELIVERED
O0001615,C000725,S002,2025-12-25 16:37:18,DELIVERED
O0001616,C000344,S001,2025-12-24 22:23:18,DELIVERED
O0001617,C000353,S007,2025-12-23 23:01:18,DELIVERED
O0001618,C000367,S006,2025-12-27 08:14:18,SHIPPED
O0001619,C000067,S002,2025-12-26 20:02:18,DELIVERED
O0001620,C000442,S001,2025-12-25 19:00:18,DELIVERED
O0001621,C000368,S010,2025-12-24 15:02:18,DELIVERED
O0001622,C000048,S006,2025-12-25 18:38:18,PLACED
O0001623,C000458,S006,2025-12-28 13:55:18,SHIPPED
O0001624,C000540,S006,2025-12-22 11:29:18,PLACED
O0001625,C000508,S004,2025-12-24 10:16:18,DELIVERED
O0001626,C000236,S007,2025-12-26 02:44:18,DELIVERED
O0001627,C000620,S005,2025-12-25 22:26:18,SHIPPED
O0001628,C000139,S008,2025-12-27 20:16:18,PLACED
O0001629,C000607,S005,2025-12-22 20:15:18,PLACED
O0001630,C000356,S008,2025-12-26 20:57:18,CANCELLED
O0001631,C000549,S006,2025-12-25 00:07:18,SHIPPED
O0001632,C000617,S001,2025-12-25 15:49:18,DELIVERED
O0001633,C000064,S009,2025-12-27 07:24:18,SHIPPED
O0001634,C000095,S001,2025-12-27 06:59:18,DELIVERED
O0001635,C000605,S002,2025-12-28 08:36:18,PLACED
O0001636,C000551,S010,2025-12-23 10:18:18,DELIVERED
O0001637,C000075,S009,2025-12-22 22:08:18,DELIVERED
O0001638,C000078,S008,2025-12-27 14:04:18,PLACED
O0001639,C000705,S007,2025-12-23 20:28:18,SHIPPED
O0001640,C000364,S009,2025-12-22 23:50:18,DELIVERED
O0001641,C000391,S008,2025-12-28 00:16:18,SHIPPED
O0001642,C000483,S004,2025-12-23 03:06:18,SHIPPED
O0001643,C000084,S010,2025-12-23 14:48:18,DELIVERED
O0001644,C000486,S008,2025-12-22 09:29:18,PLACED
O0001645,C000328,S002,2025-12-22 23:45:18,DELIVERED
O0001646,C000280,S006,2025-12-26 23:34:18,DELIVERED
O0001647,C000674,S009,2025-12-22 16:41:18,PLACED
O0001648,C000247,S004,2025-12-24 16:48:18,DELIVERED
O0001649,C000016,S010,2025-12-23 10:26:18,DELIVERED
O0001650,C000772,S009,2025-12-24 06:48:18,SHIPPED
O0001651,C000778,S002,2025-12-25 14:09:18,DELIVERED
O0001652,C000357,S009,2025-12-26 12:00:18,SHIPPED
O0001653,C000271,S010,2025-12-24 01:43:18,PLACED
O0001654,C000700,S003,2025-12-25 19:00:18,SHIPPED
O0001655,C000764,S007,2025-12-24 06:21:18,PLACED
O0001656,C000370,S005,2025-12-28 14:58:18,DELIVERED
O0001657,C000254,S009,2025-12-22 15:34:18,DELIVERED
O0001658,C000487,S005,2025-12-24 15:09:18,DELIVERED
O0001659,C000493,S001,2025-12-24 10:20:18,DELIVERED
O0001660,C000573,S001,2025-12-23 10:14:18,SHIPPED
O0001661,C000527,S007,2025-12-22 06:17:18,DELIVERED
O0001662,C000108,S003,2025-12-23 01:15:18,SHIPPED
O0001663,C000427,S002,2025-12-27 23:52:18,SHIPPED
O0001664,C000630,S002,2025-12-24 04:01:18,PLACED
O0001665,C000081,S005,2025-12-27 23:01:18,SHIPPED
O0001666,C000622,S008,2025-12-24 08:39:18,SHIPPED
O0001667,C000772,S002,2025-12-28 03:49:18,DELIVERED
O0001668,C000059,S003,2025-12-27 18:21:18,DELIVERED
O0001669,C000219,S005,2025-12-23 23:26:18,SHIPPED
O0001670,C000446,S010,2025-12-24 13:15:18,DELIVERED
O0001671,C000187,S002,2025-12-26 21:01:18,SHIPPED
O0001672,C000225,S004,2025-12-26 18:17:18,PLACED
O0001673,C000014,S002,2025-12-23 06:07:18,DELIVERED
O0001674,C000012,S002,2025-12-23 17:40:18,PLACED
O0001675,C000710,S006,2025-12-28 19:12:18,DELIVERED
O0001676,C000323,S010,2025-12-22 13:42:18,SHIPPED
O0001677,C000146,S010,2025-12-27 07:53:18,SHIPPED
O0001678,C000502,S003,2025-12-23 13:06:18,PLACED
O0001679,C000695,S005,2025-12-28 08:25:18,PLACED
O0001680,C000287,S006,2025-12-23 21:12:18,PLACED
O0001681,C000122,S009,2025-12-25 08:34:18,SHIPPED
O0001682,C000199,S003,2025-12-27 21:44:18,PLACED
O0001683,C000732,S008,2025-12-26 01:18:18,DELIVERED
O0001684,C000416,S002,2025-12-25 23:44:18,DELIVERED
O0001685,C000670,S004,2025-12-23 17:08:18,PLACED
O0001686,C000290,S010,2025-12-26 04:23:18,SHIPPED
O0001687,C000603,S009,2025-12-23 15:15:18,SHIPPED
O0001688,C000370,S010,2025-12-27 20:12:18,SHIPPED
O0001689,C000095,S009,2025-12-24 17:20:18,SHIPPED
O0001690,C000707,S008,2025-12-28 19:17:18,CANCELLED
O0001691,C000451,S009,2025-12-24 23:28:18,SHIPPED
O0001692,C000598,S008,2025-12-22 01:44:18,SHIPPED
O0001693,C000023,S005,2025-12-25 04:32:18,PLACED
O0001694,C000642,S004,2025-12-23 13:42:18,PLACED
O0001695,C000169,S003,2025-12-26 08:27:18,SHIPPED
O0001696,C000228,S003,2025-12-26 15:13:18,SHIPPED
O0001697,C000410,S007,2025-12-23 17:11:18,DELIVERED
O0001698,C000408,S010,2025-12-22 13:21:18,SHIPPED
O0001699,C000170,S007,2025-12-27 07:57:18,DELIVERED
O0001700,C000674,S005,2025-12-28 14:42:18,DELIVERED
O0001701,C000050,S007,2025-12-25 23:30:18,DELIVERED
O0001702,C000515,S004,2025-12-24 13:03:18,PLACED
O0001703,C000270,S005,2025-12-25 21:58:18,DELIVERED
O0001704,C000427,S004,2025-12-23 14:34:18,DELIVERED
O0001705,C000635,S004,2025-12-27 10:16:18,DELIVERED
O0001706,C000175,S004,2025-12-26 09:46:18,DELIVERED
O0001707,C000737,S003,2025-12-26 20:06:18,DELIVERED
O0001708,C000616,S001,2025-12-22 20:58:18,DELIVERED
O0001709,C000075,S007,2025-12-25 23:55:18,PLACED
O0001710,C000593,S001,2025-12-26 01:46:18,SHIPPED
O0001711,C000161,S007,2025-12-25 16:31:18,DELIVERED
O0001712,C000747,S003,2025-12-24 01:08:18,PLACED
O0001713,C000025,S006,2025-12-28 00:10:18,PLACED
O0001714,C000775,S001,2025-12-28 06:57:18,SHIPPED
O0001715,C000524,S003,2025-12-21 21:31:18,PLACED
O0001716,C000452,S004,2025-12-23 18:44:18,DELIVERED
O0001717,C000478,S010,2025-12-26 14:57:18,SHIPPED
O0001718,C000377,S003,2025-12-28 20:03:18,DELIVERED
O0001719,C000230,S010,2025-12-25 12:08:18,DELIVERED
O0001720,C000046,S010,2025-12-22 22:38:18,DELIVERED
O0001721,C000196,S005,2025-12-27 18:04:18,PLACED
O0001722,C000283,S004,2025-12-27 16:43:18,PLACED
O0001723,C000644,S004,2025-12-27 02:30:18,DELIVERED
O0001724,C000538,S006,2025-12-26 10:49:18,DELIVERED
O0001725,C000289,S007,2025-12-24 15:21:18,DELIVERED
O0001726,C000285,S004,2025-12-28 10:38:18,PLACED
O0001727,C000604,S010,2025-12-23 00:28:18,PLACED
O0001728,C000070,S005,2025-12-27 08:25:18,DELIVERED
O0001729,C000351,S005,2025-12-27 09:07:18,SHIPPED
O0001730,C000452,S004,2025-12-26 02:20:18,PLACED
O0001731,C000721,S009,2025-12-26 20:31:18,SHIPPED
O0001732,C000560,S008,2025-12-26 01:12:18,SHIPPED
O0001733,C000052,S008,2025-12-28 12:02:18,SHIPPED
O0001734,C000777,S005,2025-12-26 20:49:18,DELIVERED
O0001735,C000061,S005,2025-12-24 04:13:18,DELIVERED
O0001736,C000255,S002,2025-12-22 07:57:18,SHIPPED
O0001737,C000220,S001,2025-12-26 00:28:18,DELIVERED
O0001738,C000696,S003,2025-12-25 23:50:18,DELIVERED
O0001739,C000221,S002,2025-12-24 19:47:18,CANCELLED
O0001740,C000396,S007,2025-12-26 22:42:18,DELIVERED
O0001741,C000359,S003,2025-12-25 17:23:18,DELIVERED
O0001742,C000002,S004,2025-12-22 05:07:18,SHIPPED
O0001743,C000123,S001,2025-12-23 03:18:18,SHIPPED
O0001744,C000046,S005,2025-12-27 13:52:18,DELIVERED
O0001745,C000338,S004,2025-12-23 09:34:18,DELIVERED
O0001746,C000367,S008,2025-12-23 12:51:18,SHIPPED
O0001747,C000616,S006,2025-12-27 12:46:18,PLACED
O0001748,C000476,S007,2025-12-25 07:55:18,DELIVERED
O0001749,C000574,S007,2025-12-28 05:16:18,SHIPPED
O0001750,C000032,S003,2025-12-27 19:31:18,DELIVERED
O0001751,C000445,S004,2025-12-25 07:59:18,SHIPPED
O0001752,C000260,S001,2025-12-28 09:01:18,SHIPPED
O0001753,C000468,S005,2025-12-25 01:03:18,DELIVERED
O0001754,C000442,S008,2025-12-25 00:47:18,PLACED
O0001755,C000376,S004,2025-12-24 15:01:18,PLACED
O0001756,C000449,S006,2025-12-25 06:08:18,DELIVERED
O0001757,C000421,S005,2025-12-28 10:22:18,PLACED
O0001758,C000199,S002,2025-12-25 04:11:18,DELIVERED
O0001759,C000598,S003,2025-12-22 02:07:18,SHIPPED
O0001760,C000059,S001,2025-12-22 13:16:18,SHIPPED
O0001761,C000379,S007,2025-12-22 20:14:18,PLACED
O0001762,C000002,S003,2025-12-27 03:31:18,DELIVERED
O0001763,C000500,S007,2025-12-25 18:37:18,DELIVERED
O0001764,C000052,S007,2025-12-23 08:18:18,DELIVERED
O0001765,C000678,S009,2025-12-28 09:39:18,DELIVERED
O0001766,C000270,S002,2025-12-23 20:17:18,DELIVERED
O0001767,C000186,S009,2025-12-26 13:56:18,DELIVERED
O0001768,C000492,S003,2025-12-24 02:36:18,DELIVERED
O0001769,C000446,S005,2025-12-26 01:55:18,SHIPPED
O0001770,C000392,S008,2025-12-25 03:49:18,PLACED
O0001771,C000204,S003,2025-12-23 08:21:18,PLACED
