order_id,product_id,qty,unit_price,discount_pct
O0001896,P00163,3,361.68,15
O0001896,P00062,1,115.99,10
O0001896,P00147,4,398.84,0
O0001897,P00164,4,260.83,10
O0001897,P00059,1,48.19,5
O0001897,P00193,4,228.09,15
O0001897,P00264,2,313.22,5
O0001898,P00011,2,188.05,0
O0001899,P00131,2,82.28,5
O0001899,P00061,3,10.29,0
O0001899,P00194,4,181.2,10
O0001899,P00069,4,123.22,0
O0001899,P00132,4,188.81,0
O0001900,P00035,1,170.09,15
O0001900,P00110,2,98.27,0
O0001900,P00136,4,130.36,15
O0001900,P00273,4,67.39,0
O0001901,P00082,3,284.5,10
O0001901,P00273,1,67.39,0
O0001902,P00149,1,193.02,0
O0001902,P00195,4,216.81,15
O0001902,P00007,1,286.68,10
O0001903,P00259,4,345.65,0
O0001904,P00043,4,315.67,15
O0001904,P00127,1,279.84,0
O0001905,P00238,1,313.0,10
O0001906,P00227,3,133.18,0
O0001906,P00183,1,14.87,10
O0001906,P00032,4,166.5,15
O0001906,P00251,4,403.39,0
O0001907,P00198,4,119.59,15
O0001907,P00006,2,449.49,10
O0001907,P00185,2,326.57,10
O0001907,P00126,4,66.94,0
O0001908,P00045,4,196.44,0
O0001908,P00116,1,159.61,10
O0001908,P00135,2,365.41,0
O0001909,P00110,1,98.27,0
O0001910,P00184,1,266.65,0
O0001911,P00086,4,420.39,10
O0001911,P00002,2,135.78,15
O0001912,P00093,3,146.09,0
O0001912,P00253,3,131.83,10
O0001912,P00025,4,246.01,0
O0001913,P00213,1,147.07,10
O0001914,P00029,4,113.19,0
O0001914,P00209,2,181.99,10
O0001915,P00024,1,273.57,10
O0001916,P00191,2,115.77,5
O0001916,P00017,3,394.79,0
O0001916,P00271,1,378.84,0
O0001917,P00007,4,286.68,5
O0001917,P00271,4,378.84,0
O0001917,P00215,1,36.18,10
O0001917,P00188,4,335.79,0
O0001917,P00037,1,59.24,0
O0001918,P00133,4,380.46,0
O0001918,P00165,1,377.0,10
O0001918,P00203,4,303.27,0
O0001919,P00105,3,102.78,0
O0001920,P00188,4,335.79,0
O0001920,P00197,1,74.92,5
O0001920,P00246,2,80.59,0
O0001921,P00160,1,327.28,5
O0001921,P00216,1,114.72,0
O0001921,P00209,2,181.99,0
O0001921,P00285,1,55.75,0
O0001922,P00031,4,23.64,15
O0001923,P00223,2,9.6,15
O0001923,P00203,3,303.27,0
O0001923,P00039,3,428.44,0
O0001924,P00290,2,211.57,10
O0001924,P00239,3,227.4,15
O0001924,P00249,2,370.89,5
O0001924,P00141,4,100.39,15
O0001924,P00195,4,216.81,10
O0001925,P00043,2,315.67,0
O0001925,P00190,3,205.64,0
O0001925,P00124,1,348.75,15
O0001926,P00039,2,428.44,15
O0001926,P00106,3,24.87,0
O0001926,P00117,4,65.35,15
O0001926,P00245,4,265.56,10
O0001927,P00082,2,284.5,10
O0001927,P00279,2,243.13,0
O0001928,P00007,1,286.68,0
O0001928,P00250,1,306.54,0
O0001928,P00061,3,10.29,0
O0001929,P00239,2,227.4,0
O0001929,P00014,4,385.58,0
O0001929,P00214,1,64.44,5
O0001929,P00098,4,175.74,0
O0001930,P00031,4,23.64,15
O0001931,P00155,1,66.87,10
O0001931,P00100,3,364.5,0
O0001931,P00252,2,47.39,15
O0001931,P00182,3,317.13,15
O0001931,P00138,4,279.9,0
O0001932,P00205,3,23.04,5
O0001932,P00122,4,319.62,0
O0001932,P00111,2,331.52,10
O0001932,P00119,3,261.9,15
O0001933,P00253,3,131.83,5
O0001933,P00137,1,260.82,0
O0001934,P00077,1,239.42,0
O0001934,P00062,3,115.99,0
O0001935,P00237,4,239.06,5
O0001935,P00248,2,141.96,0
O0001935,P00148,3,353.1,0
O0001935,P00085,1,263.89,0
O0001936,P00004,4,230.18,0
O0001936,P00254,2,185.15,10
O0001936,P00110,2,98.27,10
O0001936,P00236,4,344.05,10
O0001937,P00286,2,36.55,10
O0001938,P00047,3,313.97,0
O0001938,P00141,3,100.39,0
O0001939,P00282,1,246.25,10
O0001939,P00073,4,4.35,0
O0001939,P00036,2,23.55,0
O0001939,P00087,2,142.15,15
O0001940,P00206,3,101.69,0
O0001940,P00223,4,9.6,5
O0001940,P00234,3,30.93,10
O0001941,P00262,3,166.66,0
O0001941,P00148,3,353.1,15
O0001941,P00300,3,317.62,5
O0001941,P00097,3,183.75,0
O0001941,P00211,4,265.01,0
O0001942,P00092,2,22.64,5
O0001942,P00041,1,14.62,0
O0001942,P00258,1,179.71,10
O0001943,P00298,2,277.75,0
O0001944,P00169,2,377.24,5
O0001944,P00111,2,331.52,0
O0001945,P00283,3,80.58,0
O0001945,P00274,2,8.52,5
O0001945,P00024,2,273.57,0
O0001945,P00244,4,131.91,10
O0001946,P00222,4,160.17,10
O0001946,P00194,2,181.2,15
O0001946,P00284,1,225.82,10
O0001946,P00142,1,237.25,15
O0001946,P00134,2,417.99,10
O0001947,P00197,1,74.92,15
O0001947,P00156,1,139.77,5
O0001947,P00056,3,323.19,5
O0001947,P00230,4,74.95,10
O0001947,P00033,1,225.4,0
O0001948,P00008,2,144.32,10
O0001948,P00151,2,338.04,0
O0001948,P00160,1,327.28,0
O0001949,P00142,3,237.25,15
O0001949,P00097,4,183.75,5
O0001949,P00255,3,140.12,0
O0001949,P00081,4,232.22,0
O0001950,P00061,2,10.29,0
O0001950,P00256,3,20.3,10
O0001950,P00211,3,265.01,0
O0001951,P00229,2,51.28,10
O0001952,P00184,2,266.65,15
O0001952,P00019,4,62.98,15
O0001952,P00048,1,34.17,5
O0001952,P00047,1,313.97,0
O0001952,P00117,4,65.35,0
O0001953,P00213,4,147.07,15
O0001954,P00269,3,65.27,10
O0001954,P00131,1,82.28,0
O0001954,P00031,3,23.64,10
O0001954,P00245,4,265.56,10
O0001954,P00055,1,242.13,10
O0001955,P00205,2,23.04,10
O0001955,P00163,4,361.68,0
O0001956,P00130,1,69.89,0
O0001956,P00176,3,140.26,10
O0001957,P00259,3,345.65,0
O0001957,P00022,1,195.49,0
O0001957,P00074,2,93.93,10
O0001957,P00238,3,313.0,5
O0001958,P00184,3,266.65,10
O0001958,P00127,4,279.84,0
O0001958,P00077,1,239.42,5
O0001958,P00041,1,14.62,0
O0001958,P00113,4,178.97,0
O0001959,P00026,3,307.76,0
O0001959,P00037,3,59.24,15
O0001959,P00058,4,74.38,0
O0001960,P00283,1,80.58,10
O0001960,P00174,2,216.74,0
O0001960,P00221,3,258.32,10
O0001961,P00269,4,65.27,15
O0001962,P00112,3,47.63,15
O0001962,P00005,1,266.3,5
O0001963,P00134,3,417.99,0
O0001963,P00142,3,237.25,5
O0001964,P00109,4,97.96,0
O0001964,P00147,2,398.84,15
O0001964,P00190,2,205.64,10
O0001965,P00037,3,59.24,0
O0001965,P00197,1,74.92,0
O0001966,P00288,4,276.07,0
O0001966,P00013,4,209.49,0
O0001966,P00207,4,181.11,0
O0001967,P00074,1,93.93,15
O0001967,P00296,4,112.74,10
O0001967,P00119,4,261.9,10
O0001968,P00130,2,69.89,0
O0001968,P00086,4,420.39,0
O0001968,P00061,2,10.29,10
O0001968,P00196,3,97.77,0
O0001969,P00250,3,306.54,0
O0001969,P00164,4,260.83,0
O0001969,P00269,4,65.27,15
O0001969,P00098,3,175.74,0
O0001969,P00169,1,377.24,10
O0001970,P00248,2,141.96,15
O0001970,P00208,3,150.35,15
O0001971,P00202,3,279.03,0
O0001971,P00151,4,338.04,15
O0001971,P00114,3,115.13,15
O0001971,P00133,4,380.46,10
O0001972,P00270,2,154.83,10
O0001972,P00208,1,150.35,10
O0001973,P00179,1,116.02,0
O0001974,P00102,1,127.43,5
O0001974,P00035,3,170.09,10
O0001974,P00088,1,225.14,0
O0001975,P00166,3,328.31,0
O0001975,P00106,4,24.87,15
O0001975,P00248,1,141.96,0
O0001975,P00263,3,331.15,5
O0001976,P00174,2,216.74,15
O0001976,P00124,3,348.75,15
O0001976,P00023,4,401.83,0
O0001977,P00025,3,246.01,0
O0001978,P00061,1,10.29,10
O0001978,P00078,4,113.39,5
O0001978,P00056,3,323.19,0
O0001979,P00150,2,65.55,5
O0001979,P00222,2,160.17,0
O0001980,P00110,4,98.27,5
O0001980,P00033,2,225.4,15
O0001980,P00142,4,237.25,0
O0001981,P00150,3,65.55,0
O0001981,P00056,4,323.19,0
O0001981,P00043,1,315.67,15
O0001981,P00046,4,165.73,0
O0001982,P00069,4,123.22,0
O0001982,P00060,1,104.42,0
O0001982,P00083,1,137.96,0
O0001982,P00228,1,124.15,0
O0001982,P00062,4,115.99,10
O0001983,P00120,1,4.64,10
O0001984,P00100,2,364.5,15
O0001984,P00276,4,103.85,15
O0001985,P00207,3,181.11,0
O0001986,P00124,4,348.75,15
O0001987,P00256,2,20.3,0
O0001988,P00298,1,277.75,15
O0001988,P00148,3,353.1,0
O0001989,P00213,4,147.07,5
O0001989,P00048,4,34.17,5
O0001989,P00170,2,116.08,10
O0001989,P00100,4,364.5,0
O0001989,P00102,1,127.43,0
O0001990,P00238,1,313.0,0
O0001990,P00059,2,48.19,15
O0001991,P00076,2,202.4,0
O0001991,P00139,3,260.36,0
O0001992,P00109,2,97.96,0
O0001992,P00148,3,353.1,0
O0001993,P00183,1,14.87,5
O0001993,P00288,3,276.07,10
O0001993,P00145,1,273.84,0
O0001993,P00102,4,127.43,0
O0001993,P00074,1,93.93,5
O0001994,P00187,4,200.42,15
O0001994,P00290,2,211.57,0
O0001995,P00228,1,124.15,15
O0001995,P00049,1,451.99,15
O0001996,P00014,1,385.58,10
O0001997,P00157,2,320.01,0
O0001998,P00295,3,32.67,10
O0001998,P00009,4,25.41,0
O0001999,P00116,4,159.61,0
O0001999,P00061,1,10.29,5
O0002000,P00197,1,74.92,0
O0002001,P00207,1,181.11,0
O0002001,P00177,4,36.67,15
O0002002,P00010,3,271.42,0
O0002003,P00195,1,216.81,0
O0002003,P00078,1,113.39,10
O0002003,P00271,3,378.84,15
O0002003,P00266,4,352.35,0
O0002004,P00133,1,380.46,0
O0002004,P00013,3,209.49,5
O0002004,P00059,2,48.19,15
O0002004,P00199,2,274.12,0
O0002005,P00015,2,55.29,0
O0002005,P00248,3,141.96,0
O0002006,P00195,4,216.81,0
O0002006,P00055,4,242.13,0
O0002006,P00083,1,137.96,0
O0002006,P00132,1,188.81,10
O0002007,P00179,4,116.02,10
O0002007,P00023,1,401.83,0
O0002007,P00017,4,394.79,0
O0002007,P00121,4,166.57,0
O0002008,P00279,4,243.13,0
O0002008,P00058,3,74.38,5
O0002008,P00125,1,11.08,0
O0002009,P00132,4,188.81,0
O0002010,P00120,1,4.64,15
O0002011,P00125,2,11.08,5
O0002011,P00114,2,115.13,0
O0002011,P00093,1,146.09,10
O0002011,P00209,3,181.99,0
O0002012,P00269,3,65.27,0
O0002013,P00074,4,93.93,10
O0002014,P00207,2,181.11,0
O0002015,P00024,1,273.57,5
O0002015,P00289,3,134.06,10
O0002015,P00019,2,62.98,5
O0002015,P00206,1,101.69,0
O0002016,P00129,3,193.0,0
O0002016,P00203,2,303.27,0
O0002016,P00062,2,115.99,15
O0002017,P00097,1,183.75,0
O0002017,P00148,1,353.1,0
O0002017,P00185,1,326.57,5
O0002017,P00127,2,279.84,5
O0002017,P00068,2,58.1,15
O0002018,P00086,2,420.39,5
O0002018,P00292,2,286.65,15
O0002018,P00133,2,380.46,10
O0002018,P00104,2,153.57,10
O0002018,P00228,1,124.15,0
O0002019,P00244,4,131.91,15
O0002019,P00293,1,56.32,0
O0002019,P00242,4,224.12,15
O0002019,P00007,4,286.68,15
O0002020,P00142,2,237.25,15
O0002020,P00212,1,143.34,5
O0002020,P00034,1,218.72,10
O0002020,P00136,3,130.36,15
O0002020,P00065,2,119.46,10
O0002021,P00281,3,287.43,0
O0002022,P00032,4,166.5,10
O0002023,P00237,2,239.06,5
O0002023,P00087,2,142.15,10
O0002024,P00287,1,37.54,5
O0002024,P00067,2,202.69,0
O0002024,P00147,2,398.84,10
O0002024,P00039,2,428.44,0
O0002025,P00225,1,393.72,15
O0002025,P00040,2,223.97,0
O0002025,P00063,3,161.21,15
O0002025,P00146,4,128.69,0
O0002026,P00008,2,144.32,0
O0002026,P00072,2,473.24,0
O0002026,P00046,4,165.73,0
O0002026,P00041,3,14.62,0
O0002026,P00020,2,36.02,0
O0002027,P00180,4,171.15,10
O0002027,P00264,3,313.22,0
O0002027,P00221,3,258.32,0
O0002027,P00256,3,20.3,5
O0002028,P00053,1,110.35,0
O0002028,P00300,3,317.62,0
O0002028,P00034,1,218.72,0
O0002028,P00009,4,25.41,15
O0002029,P00134,4,417.99,10
O0002030,P00137,1,260.82,0
O0002030,P00267,1,171.77,0
O0002030,P00022,1,195.49,0
O0002030,P00260,2,263.9,0
O0002031,P00245,4,265.56,0
O0002031,P00052,4,148.28,0
O0002031,P00070,2,307.02,5
O0002031,P00024,4,273.57,10
O0002031,P00058,1,74.38,15
O0002032,P00283,3,80.58,0
O0002032,P00129,3,193.0,5
O0002032,P00176,2,140.26,10
O0002032,P00002,1,135.78,0
O0002032,P00210,2,239.63,0
O0002033,P00110,1,98.27,15
O0002034,P00168,4,92.02,10
O0002034,P00140,1,195.53,0
O0002034,P00078,1,113.39,0
O0002034,P00292,4,286.65,15
O0002035,P00166,1,328.31,5
O0002036,P00211,4,265.01,0
O0002036,P00016,3,45.95,5
O0002037,P00204,1,463.77,5
O0002037,P00141,3,100.39,0
O0002037,P00209,1,181.99,0
O0002037,P00202,2,279.03,10
O0002037,P00184,2,266.65,0
O0002038,P00157,3,320.01,5
O0002038,P00174,2,216.74,5
O0002038,P00264,1,313.22,5
O0002039,P00185,1,326.57,10
O0002039,P00207,4,181.11,0
O0002039,P00256,3,20.3,0
O0002040,P00291,2,252.06,10
O0002040,P00108,4,337.71,15
O0002041,P00089,3,150.18,0
O0002041,P00131,3,82.28,0
O0002042,P00066,4,319.06,5
O0002042,P00107,2,356.38,15
O0002043,P00178,2,259.32,0
O0002043,P00065,2,119.46,0
O0002043,P00080,1,25.4,10
O0002044,P00221,1,258.32,0
O0002045,P00014,1,385.58,5
O0002045,P00189,2,234.03,0
O0002045,P00174,2,216.74,15
O0002045,P00076,3,202.4,0
O0002046,P00205,1,23.04,10
O0002047,P00154,3,275.13,5
O0002048,P00027,2,389.4,10
O0002048,P00277,1,272.59,0
O0002049,P00253,2,131.83,15
O0002049,P00059,2,48.19,15
O0002050,P00217,4,4.03,15
O0002051,P00256,2,20.3,0
O0002051,P00105,2,102.78,10
O0002051,P00235,4,76.75,10
O0002052,P00165,3,377.0,0
O0002052,P00245,1,265.56,0
O0002052,P00295,3,32.67,0
O0002053,P00165,1,377.0,0
O0002053,P00106,3,24.87,0
O0002053,P00235,1,76.75,15
O0002053,P00137,3,260.82,10
O0002054,P00096,3,141.04,10
O0002055,P00124,1,348.75,0
O0002055,P00014,2,385.58,0
O0002055,P00229,4,51.28,5
O0002055,P00149,1,193.02,0
O0002056,P00055,3,242.13,5
O0002056,P00239,4,227.4,5
O0002057,P00171,4,312.74,5
O0002057,P00246,1,80.59,10
O0002057,P00039,3,428.44,5
O0002058,P00172,3,395.39,0
O0002059,P00247,1,225.89,10
O0002059,P00298,2,277.75,0
O0002059,P00297,4,300.56,15
O0002060,P00168,4,92.02,0
O0002060,P00046,2,165.73,5
O0002060,P00169,4,377.24,0
O0002060,P00166,4,328.31,10
O0002061,P00191,2,115.77,15
O0002061,P00196,2,97.77,0
O0002062,P00187,4,200.42,0
O0002062,P00268,4,198.84,5
O0002062,P00129,1,193.0,5
O0002063,P00195,4,216.81,10
O0002063,P00018,4,73.28,5
O0002063,P00054,3,361.76,0
O0002063,P00066,3,319.06,0
O0002064,P00195,2,216.81,0
O0002065,P00143,4,246.2,0
O0002066,P00037,1,59.24,10
O0002066,P00214,4,64.44,10
O0002066,P00080,1,25.4,5
O0002066,P00215,2,36.18,0
O0002066,P00158,1,199.17,5
O0002067,P00013,4,209.49,0
O0002068,P00209,4,181.99,5
O0002068,P00264,1,313.22,0
O0002069,P00123,4,225.76,15
O0002070,P00070,2,307.02,5
O0002070,P00076,1,202.4,5
O0002070,P00210,4,239.63,0
O0002070,P00069,2,123.22,0
O0002071,P00039,4,428.44,0
O0002071,P00089,3,150.18,0
O0002071,P00293,3,56.32,0
O0002071,P00064,2,351.23,0
O0002072,P00070,1,307.02,5
O0002072,P00164,1,260.83,0
O0002072,P00243,3,472.29,5
O0002072,P00054,4,361.76,10
O0002073,P00290,2,211.57,5
O0002073,P00036,1,23.55,0
O0002073,P00294,4,147.68,10
O0002074,P00019,4,62.98,10
O0002074,P00052,3,148.28,5
O0002074,P00252,2,47.39,0
O0002074,P00069,2,123.22,0
O0002074,P00010,3,271.42,5
O0002075,P00132,4,188.81,15
O0002075,P00235,4,76.75,5
O0002075,P00226,4,312.83,15
O0002075,P00288,3,276.07,0
O0002075,P00048,4,34.17,0
O0002076,P00249,1,370.89,0
O0002076,P00033,3,225.4,0
O0002076,P00105,1,102.78,5
O0002076,P00222,3,160.17,0
O0002077,P00113,2,178.97,0
O0002077,P00096,2,141.04,0
O0002077,P00298,4,277.75,0
O0002077,P00060,3,104.42,0
O0002078,P00047,2,313.97,0
O0002078,P00161,2,236.25,0
O0002079,P00190,3,205.64,0
O0002079,P00269,2,65.27,0
O0002080,P00216,1,114.72,15
O0002081,P00021,1,52.98,0
O0002081,P00175,2,147.29,0
O0002081,P00053,4,110.35,0
O0002081,P00121,1,166.57,0
O0002082,P00292,1,286.65,0
O0002082,P00084,4,117.75,0
O0002083,P00265,1,245.63,0
O0002083,P00085,1,263.89,5
O0002083,P00046,4,165.73,10
O0002083,P00059,2,48.19,0
O0002084,P00141,1,100.39,0
O0002084,P00288,4,276.07,0
O0002084,P00294,1,147.68,0
O0002084,P00171,2,312.74,10
O0002085,P00274,1,8.52,0
O0002086,P00005,3,266.3,5
O0002086,P00068,4,58.1,5
O0002086,P00202,2,279.03,15
O0002086,P00247,4,225.89,10
O0002086,P00009,1,25.41,5
O0002087,P00096,4,141.04,0
O0002087,P00069,2,123.22,0
O0002087,P00150,3,65.55,10
O0002087,P00300,2,317.62,0
O0002087,P00223,2,9.6,5
O0002088,P00008,4,144.32,0
O0002088,P00175,3,147.29,15
O0002088,P00131,4,82.28,0
O0002088,P00181,1,166.54,0
O0002088,P00051,2,130.03,10
O0002089,P00086,4,420.39,0
O0002090,P00216,4,114.72,10
O0002090,P00265,3,245.63,5
O0002090,P00282,4,246.25,10
O0002091,P00231,1,161.36,10
O0002091,P00113,4,178.97,0
O0002091,P00036,1,23.55,0
O0002092,P00086,2,420.39,5
O0002092,P00202,3,279.03,0
O0002092,P00089,3,150.18,5
O0002093,P00136,2,130.36,0
O0002093,P00255,3,140.12,0
O0002093,P00021,3,52.98,15
O0002093,P00229,4,51.28,10
O0002093,P00217,4,4.03,15
O0002094,P00180,4,171.15,0
O0002094,P00287,2,37.54,15
O0002094,P00002,1,135.78,5
O0002094,P00050,4,139.64,10
O0002094,P00132,1,188.81,5
O0002095,P00125,1,11.08,10
O0002095,P00110,2,98.27,0
O0002096,P00033,3,225.4,15
O0002097,P00260,2,263.9,15
O0002097,P00279,1,243.13,15
O0002097,P00096,4,141.04,5
O0002097,P00088,1,225.14,0
O0002098,P00188,4,335.79,15
O0002098,P00234,4,30.93,0
O0002098,P00179,4,116.02,15
O0002098,P00071,2,281.51,5
O0002098,P00033,3,225.4,0
O0002099,P00276,4,103.85,5
O0002099,P00077,1,239.42,15
O0002099,P00134,1,417.99,5
O0002099,P00148,3,353.1,10
O0002099,P00063,1,161.21,0
O0002100,P00083,4,137.96,10
O0002101,P00141,3,100.39,0
O0002101,P00197,3,74.92,5
O0002102,P00264,1,313.22,15
O0002103,P00158,4,199.17,5
O0002103,P00217,3,4.03,0
O0002103,P00152,1,377.44,15
O0002103,P00221,2,258.32,10
O0002104,P00045,2,196.44,0
O0002104,P00053,2,110.35,10
O0002104,P00280,2,145.69,5
O0002104,P00090,4,158.36,5
O0002105,P00040,1,223.97,0
O0002105,P00010,2,271.42,5
O0002106,P00017,4,394.79,0
O0002106,P00221,2,258.32,0
O0002106,P00041,1,14.62,0
O0002106,P00268,4,198.84,0
O0002107,P00185,1,326.57,5
O0002108,P00184,1,266.65,0
O0002108,P00165,4,377.0,0
O0002108,P00214,2,64.44,5
O0002109,P00222,2,160.17,5
O0002109,P00156,2,139.77,0
O0002110,P00054,3,361.76,0
O0002111,P00045,2,196.44,0
O0002111,P00097,3,183.75,0
O0002111,P00230,2,74.95,0
O0002111,P00276,1,103.85,15
O0002111,P00141,3,100.39,0
O0002112,P00125,3,11.08,0
O0002112,P00143,4,246.2,0
O0002113,P00108,2,337.71,15
O0002113,P00029,3,113.19,5
O0002113,P00237,1,239.06,0
O0002114,P00256,2,20.3,0
O0002114,P00053,2,110.35,0
O0002114,P00019,1,62.98,15
O0002114,P00264,4,313.22,0
O0002114,P00054,3,361.76,15
O0002115,P00270,1,154.83,0
O0002116,P00047,2,313.97,0
O0002117,P00269,1,65.27,0
O0002117,P00066,2,319.06,0
O0002117,P00258,2,179.71,0
O0002117,P00245,1,265.56,0
O0002118,P00194,1,181.2,0
O0002119,P00091,2,74.11,15
O0002120,P00196,4,97.77,15
O0002120,P00078,2,113.39,0
O0002120,P00114,3,115.13,5
O0002120,P00226,1,312.83,0
O0002121,P00125,4,11.08,0
O0002122,P00040,2,223.97,0
O0002122,P00052,2,148.28,0
O0002122,P00169,4,377.24,0
O0002122,P00231,4,161.36,10
O0002123,P00285,1,55.75,15
O0002124,P00155,2,66.87,0
O0002124,P00135,2,365.41,10
O0002124,P00172,1,395.39,10
O0002125,P00223,4,9.6,0
O0002125,P00030,3,101.71,0
O0002125,P00150,1,65.55,0
O0002125,P00007,3,286.68,5
O0002126,P00256,2,20.3,0
O0002126,P00091,4,74.11,15
O0002126,P00275,2,282.67,0
O0002126,P00037,2,59.24,0
O0002127,P00234,3,30.93,5
O0002127,P00191,2,115.77,0
O0002127,P00075,4,199.22,0
O0002127,P00041,2,14.62,15
O0002128,P00226,3,312.83,0
O0002128,P00151,2,338.04,0
O0002128,P00211,4,265.01,0
O0002128,P00104,1,153.57,10
O0002129,P00037,4,59.24,0
O0002129,P00008,1,144.32,15
O0002129,P00277,4,272.59,10
O0002129,P00069,3,123.22,5
O0002130,P00288,4,276.07,5
O0002130,P00287,3,37.54,0
O0002131,P00232,1,57.6,15
O0002131,P00267,1,171.77,0
O0002131,P00081,4,232.22,0
O0002131,P00200,4,259.41,0
O0002131,P00202,3,279.03,0
O0002132,P00178,3,259.32,0
O0002132,P00024,2,273.57,15
O0002132,P00153,1,414.33,15
O0002132,P00011,4,188.05,5
O0002132,P00225,2,393.72,0
O0002133,P00045,2,196.44,0
O0002133,P00300,1,317.62,0
O0002134,P00054,1,361.76,0
O0002134,P00092,1,22.64,0
O0002134,P00227,3,133.18,0
O0002134,P00053,3,110.35,15
O0002135,P00271,4,378.84,10
O0002136,P00061,3,10.29,15
O0002136,P00280,2,145.69,0
O0002137,P00083,2,137.96,0
O0002137,P00065,2,119.46,0
O0002137,P00004,2,230.18,0
O0002138,P00194,1,181.2,10
O0002138,P00177,3,36.67,15
O0002138,P00005,2,266.3,0
O0002138,P00169,4,377.24,15
O0002139,P00240,3,375.95,15
O0002139,P00284,3,225.82,5
O0002139,P00273,1,67.39,0
O0002139,P00158,1,199.17,0
O0002140,P00032,1,166.5,5
O0002140,P00271,1,378.84,5
O0002140,P00251,2,403.39,15
O0002141,P00164,2,260.83,0
O0002141,P00286,2,36.55,10
O0002141,P00277,1,272.59,5
O0002141,P00002,3,135.78,15
O0002142,P00221,3,258.32,0
O0002142,P00150,2,65.55,15
O0002142,P00127,1,279.84,0
O0002142,P00062,2,115.99,0
O0002143,P00051,1,130.03,0
O0002143,P00193,1,228.09,10
O0002143,P00203,2,303.27,0
O0002143,P00286,1,36.55,0
O0002144,P00164,4,260.83,0
O0002144,P00092,2,22.64,0
O0002144,P00100,2,364.5,15
O0002145,P00131,3,82.28,15
O0002145,P00182,4,317.13,10
O0002146,P00031,1,23.64,0
O0002146,P00050,4,139.64,15
O0002147,P00008,3,144.32,0
O0002147,P00181,3,166.54,5
O0002147,P00174,4,216.74,0
O0002147,P00288,1,276.07,0
O0002148,P00284,1,225.82,0
O0002148,P00232,1,57.6,0
O0002148,P00167,3,172.97,10
O0002148,P00080,2,25.4,0
O0002149,P00243,3,472.29,0
O0002149,P00032,2,166.5,0
O0002149,P00218,4,33.91,15
O0002149,P00195,4,216.81,10
O0002149,P00248,4,141.96,10
O0002150,P00160,4,327.28,10
O0002150,P00207,4,181.11,0
O0002150,P00046,3,165.73,0
O0002150,P00060,2,104.42,0
O0002151,P00243,4,472.29,15
O0002151,P00004,2,230.18,0
O0002151,P00150,3,65.55,0
O0002152,P00296,3,112.74,15
O0002152,P00207,3,181.11,10
O0002152,P00186,1,361.62,0
O0002152,P00288,2,276.07,5
O0002153,P00002,2,135.78,10
O0002153,P00128,3,52.27,0
O0002153,P00230,2,74.95,0
O0002153,P00033,1,225.4,15
O0002154,P00036,2,23.55,0
O0002154,P00116,1,159.61,0
O0002154,P00057,1,161.78,5
O0002155,P00251,3,403.39,10
O0002155,P00277,1,272.59,10
O0002156,P00062,4,115.99,0
O0002156,P00043,2,315.67,5
O0002156,P00136,3,130.36,15
O0002156,P00108,1,337.71,5
O0002156,P00250,4,306.54,0
O0002157,P00066,3,319.06,15
O0002158,P00035,1,170.09,15
O0002158,P00273,3,67.39,0
O0002158,P00013,3,209.49,15
O0002158,P00099,3,400.17,0
O0002158,P00139,1,260.36,0
O0002159,P00216,4,114.72,0
O0002159,P00283,4,80.58,15
O0002159,P00083,3,137.96,0
O0002159,P00279,1,243.13,15
O0002160,P00270,3,154.83,10
O0002161,P00166,4,328.31,0
O0002161,P00221,2,258.32,5
O0002162,P00185,4,326.57,5
O0002162,P00051,4,130.03,0
O0002162,P00149,2,193.02,10
O0002163,P00059,1,48.19,15
O0002164,P00247,2,225.89,10
O0002164,P00044,4,51.35,5
O0002164,P00060,3,104.42,0
O0002164,P00145,3,273.84,15
O0002164,P00047,4,313.97,5
O0002165,P00289,2,134.06,5
O0002165,P00052,1,148.28,0
O0002165,P00253,4,131.83,0
O0002165,P00277,4,272.59,10
O0002165,P00268,1,198.84,5
O0002166,P00087,3,142.15,0
O0002166,P00026,4,307.76,5
O0002166,P00200,4,259.41,10
O0002166,P00147,2,398.84,0
O0002166,P00254,4,185.15,0
O0002167,P00118,3,100.67,0
O0002167,P00172,1,395.39,0
O0002167,P00229,4,51.28,10
O0002168,P00144,3,37.32,0
O0002169,P00080,2,25.4,15
O0002169,P00285,2,55.75,0
O0002169,P00018,3,73.28,15
O0002170,P00129,3,193.0,5
O0002171,P00041,4,14.62,10
O0002171,P00208,1,150.35,10
O0002171,P00291,2,252.06,5
O0002171,P00058,3,74.38,0
O0002171,P00144,4,37.32,0
O0002172,P00227,1,133.18,15
O0002172,P00037,1,59.24,0
O0002172,P00100,1,364.5,0
O0002172,P00063,3,161.21,15
O0002173,P00182,4,317.13,5
O0002173,P00297,1,300.56,0
O0002173,P00203,2,303.27,0
O0002174,P00042,3,74.95,15
O0002174,P00048,1,34.17,10
O0002174,P00287,4,37.54,15
O0002174,P00081,4,232.22,10
O0002175,P00178,4,259.32,0
O0002175,P00107,3,356.38,5
O0002175,P00268,1,198.84,0
O0002175,P00083,2,137.96,0
O0002176,P00101,3,135.3,15
O0002176,P00190,3,205.64,15
O0002177,P00235,3,76.75,0
O0002177,P00278,1,166.59,0
O0002178,P00261,4,179.77,10
O0002179,P00296,3,112.74,10
O0002179,P00069,4,123.22,0
O0002179,P00235,1,76.75,10
O0002180,P00169,3,377.24,10
O0002180,P00223,4,9.6,0
